5000    
0.000000    -0.000000    0.000000    0.000000    0.000007    0.000000    0.000000    -0.000169    0.000000    0.000000  
0.010001    -0.000000    0.000000    0.000000    0.000006    0.000000    0.000000    -0.000151    0.000000    0.000000  
0.020002    0.000000    0.000000    0.000000    0.000004    0.000000    0.000000    -0.000133    0.000000    0.000000  
0.030003    0.000000    0.000000    0.000000    0.000003    0.000000    0.000000    -0.000116    0.000000    0.000000  
0.040004    0.000000    0.000000    0.000000    0.000002    0.000000    0.000000    -0.000100    0.000000    0.000000  
0.050005    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000085    0.000000    0.000000  
0.060006    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000071    0.000000    0.000000  
0.070007    0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000058    0.000000    0.000000  
0.080008    0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000046    0.000000    0.000000  
0.090009    0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000034    0.000000    0.000000  
0.100010    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    -0.000024    0.000000    0.000000  
0.110011    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    -0.000014    0.000000    0.000000  
0.120012    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    -0.000006    0.000000    0.000000  
0.130013    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    0.000001    0.000000    0.000000  
0.140014    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    0.000008    0.000000    0.000000  
0.150015    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    0.000013    0.000000    0.000000  
0.160016    -0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000    0.000018    0.000000    0.000000  
0.170017    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000021    0.000000    0.000000  
0.180018    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000023    0.000000    0.000000  
0.190019    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000024    0.000000    0.000000  
0.200020    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000024    0.000000    0.000000  
0.210021    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000023    0.000000    0.000000  
0.220022    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000022    0.000000    0.000000  
0.230023    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000019    0.000000    0.000000  
0.240024    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000016    0.000000    0.000000  
0.250025    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000012    0.000000    0.000000  
0.260026    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000008    0.000000    0.000000  
0.270027    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000004    0.000000    0.000000  
0.280028    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000001    0.000000    0.000000  
0.290029    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000003    0.000000    0.000000  
0.300030    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000005    0.000000    0.000000  
0.310031    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000008    0.000000    0.000000  
0.320032    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000009    0.000000    0.000000  
0.330033    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.340034    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.350035    0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.360036    0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.370037    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000009    0.000000    0.000000  
0.380038    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000008    0.000000    0.000000  
0.390039    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000006    0.000000    0.000000  
0.400040    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000004    0.000000    0.000000  
0.410041    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000003    0.000000    0.000000  
0.420042    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    -0.000001    0.000000    0.000000  
0.430043    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000001    0.000000    0.000000  
0.440044    -0.000000    0.000000    0.000000    -0.000001    0.000000    0.000000    0.000003    0.000000    0.000000  
0.450045    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000005    0.000000    0.000000  
0.460046    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000006    0.000000    0.000000  
0.470047    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000007    0.000000    0.000000  
0.480048    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000008    0.000000    0.000000  
0.490049    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000008    0.000000    0.000000  
0.500050    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000008    0.000000    0.000000  
0.510051    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000007    0.000000    0.000000  
0.520052    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000005    0.000000    0.000000  
0.530053    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000004    0.000000    0.000000  
0.540054    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000002    0.000000    0.000000  
0.550055    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000  
0.560056    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000  
0.570057    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000004    0.000000    0.000000  
0.580058    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000005    0.000000    0.000000  
0.590059    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000006    0.000000    0.000000  
0.600060    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000006    0.000000    0.000000  
0.610061    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000005    0.000000    0.000000  
0.620062    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000004    0.000000    0.000000  
0.630063    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000002    0.000000    0.000000  
0.640064    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000  
0.650065    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000003    0.000000    0.000000  
0.660066    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000005    0.000000    0.000000  
0.670067    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000007    0.000000    0.000000  
0.680068    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000009    0.000000    0.000000  
0.690069    -0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    0.000011    0.000000    0.000000  
0.700070    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000012    0.000000    0.000000  
0.710071    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000012    0.000000    0.000000  
0.720072    -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000012    0.000000    0.000000  
0.730073    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000011    0.000000    0.000000  
0.740074    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000009    0.000000    0.000000  
0.750075    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000007    0.000000    0.000000  
0.760076    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000005    0.000000    0.000000  
0.770077    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000003    0.000000    0.000000  
0.780078    -0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    0.000001    0.000000    0.000000  
0.790079    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000002    0.000000    0.000000  
0.800080    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000004    0.000000    0.000000  
0.810081    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000006    0.000000    0.000000  
0.820082    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000007    0.000000    0.000000  
0.830083    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000009    0.000000    0.000000  
0.840084    0.000000    0.000000    0.000000    0.000001    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.850085    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000010    0.000000    0.000000  
0.860086    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000011    0.000000    0.000000  
0.870087    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    -0.000011    0.000000    0.000000  
0.880088    0.000000    0.000000    0.000000    -0.000000    0.000000    0.000000    -0.000011    0.000000    0.000000  
