  12000
  0.00  -0.00000004   0.00000000   0.00000000 
  0.01  -0.00000001   0.00000000   0.00000000 
  0.02   0.00000002   0.00000000   0.00000000 
  0.03   0.00000005   0.00000000   0.00000000 
  0.04   0.00000008   0.00000000   0.00000000 
  0.05   0.00000011   0.00000000   0.00000000 
  0.06   0.00000014   0.00000000   0.00000000 
  0.07   0.00000017   0.00000000   0.00000000 
  0.08   0.00000020   0.00000000   0.00000000 
  0.09   0.00000017   0.00000000   0.00000000 
  0.10   0.00000014   0.00000000   0.00000000 
  0.11   0.00000011   0.00000000   0.00000000 
  0.12   0.00000008   0.00000000   0.00000000 
  0.13   0.00000005   0.00000000   0.00000000 
  0.14   0.00000002   0.00000000   0.00000000 
  0.15  -0.00000001   0.00000000   0.00000000 
  0.16  -0.00000004   0.00000000   0.00000000 
  0.17  -0.00000007   0.00000000   0.00000000 
  0.18  -0.00000010   0.00000000   0.00000000 
  0.19  -0.00000009   0.00000000   0.00000000 
  0.20  -0.00000008   0.00000000   0.00000000 
  0.21  -0.00000007   0.00000000   0.00000000 
  0.22  -0.00000006   0.00000000   0.00000000 
  0.23  -0.00000005   0.00000000   0.00000000 
  0.24  -0.00000004   0.00000000   0.00000000 
  0.25  -0.00000003   0.00000000   0.00000000 
  0.26  -0.00000002   0.00000000   0.00000000 
  0.27  -0.00000001   0.00000000   0.00000000 
  0.28  -0.00000000   0.00000000   0.00000000 
  0.29  -0.00000000   0.00000000   0.00000000 
  0.30  -0.00000000   0.00000000   0.00000000 
  0.31  -0.00000000   0.00000000   0.00000000 
  0.32  -0.00000000   0.00000000   0.00000000 
  0.33  -0.00000000   0.00000000   0.00000000 
  0.34  -0.00000000   0.00000000   0.00000000 
  0.35  -0.00000000   0.00000000   0.00000000 
  0.36  -0.00000000   0.00000000   0.00000000 
  0.37  -0.00000000   0.00000000   0.00000000 
  0.38  -0.00000000   0.00000000   0.00000000 
  0.39  -0.00000001   0.00000000   0.00000000 
  0.40  -0.00000002   0.00000000   0.00000000 
  0.41  -0.00000003   0.00000000   0.00000000 
  0.42  -0.00000004   0.00000000   0.00000000 
  0.43  -0.00000005   0.00000000   0.00000000 
  0.44  -0.00000006   0.00000000   0.00000000 
  0.45  -0.00000007   0.00000000   0.00000000 
  0.46  -0.00000008   0.00000000   0.00000000 
  0.47  -0.00000009   0.00000000   0.00000000 
  0.48  -0.00000010   0.00000000   0.00000000 
  0.49  -0.00000009   0.00000000   0.00000000 
  0.50  -0.00000008   0.00000000   0.00000000 
  0.51  -0.00000007   0.00000000   0.00000000 
  0.52  -0.00000006   0.00000000   0.00000000 
  0.53  -0.00000005   0.00000000   0.00000000 
  0.54  -0.00000004   0.00000000   0.00000000 
  0.55  -0.00000003   0.00000000   0.00000000 
  0.56  -0.00000002   0.00000000   0.00000000 
  0.57  -0.00000001   0.00000000   0.00000000 
  0.58  -0.00000000   0.00000000   0.00000000 
  0.59  -0.00000001   0.00000000   0.00000000 
  0.60  -0.00000002   0.00000000   0.00000000 
  0.61  -0.00000003   0.00000000   0.00000000 
  0.62  -0.00000004   0.00000000   0.00000000 
  0.63  -0.00000005   0.00000000   0.00000000 
  0.64  -0.00000006   0.00000000   0.00000000 
  0.65  -0.00000007   0.00000000   0.00000000 
  0.66  -0.00000008   0.00000000   0.00000000 
  0.67  -0.00000009   0.00000000   0.00000000 
  0.68  -0.00000010   0.00000000   0.00000000 
  0.69  -0.00000009   0.00000000   0.00000000 
  0.70  -0.00000008   0.00000000   0.00000000 
  0.71  -0.00000007   0.00000000   0.00000000 
  0.72  -0.00000006   0.00000000   0.00000000 
  0.73  -0.00000005   0.00000000   0.00000000 
  0.74  -0.00000004   0.00000000   0.00000000 
  0.75  -0.00000003   0.00000000   0.00000000 
  0.76  -0.00000002   0.00000000   0.00000000 
  0.77  -0.00000001   0.00000000   0.00000000 
  0.78  -0.00000000   0.00000000   0.00000000 
  0.79   0.00000001   0.00000000   0.00000000 
  0.80   0.00000002   0.00000000   0.00000000 
  0.81   0.00000003   0.00000000   0.00000000 
  0.82   0.00000004   0.00000000   0.00000000 
  0.83   0.00000005   0.00000000   0.00000000 
  0.84   0.00000006   0.00000000   0.00000000 
  0.85   0.00000007   0.00000000   0.00000000 
  0.86   0.00000008   0.00000000   0.00000000 
  0.87   0.00000009   0.00000000   0.00000000 
  0.88   0.00000010   0.00000000   0.00000000 
  0.89   0.00000009   0.00000000   0.00000000 
  0.90   0.00000008   0.00000000   0.00000000 
  0.91   0.00000007   0.00000000   0.00000000 
  0.92   0.00000006   0.00000000   0.00000000 
  0.93   0.00000005   0.00000000   0.00000000 
  0.94   0.00000004   0.00000000   0.00000000 
  0.95   0.00000003   0.00000000   0.00000000 
  0.96   0.00000002   0.00000000   0.00000000 
  0.97   0.00000001   0.00000000   0.00000000 
  0.98   0.00000000   0.00000000   0.00000000 
  0.99   0.00000001   0.00000000   0.00000000 
  1.00   0.00000002   0.00000000   0.00000000 
  1.01   0.00000003   0.00000000   0.00000000 
  1.02   0.00000004   0.00000000   0.00000000 
  1.03   0.00000005   0.00000000   0.00000000 
  1.04   0.00000006   0.00000000   0.00000000 
  1.05   0.00000007   0.00000000   0.00000000 
  1.06   0.00000008   0.00000000   0.00000000 
  1.07   0.00000009   0.00000000   0.00000000 
  1.08   0.00000010   0.00000000   0.00000000 
  1.09   0.00000009   0.00000000   0.00000000 
  1.10   0.00000008   0.00000000   0.00000000 
  1.11   0.00000007   0.00000000   0.00000000 
  1.12   0.00000006   0.00000000   0.00000000 
  1.13   0.00000005   0.00000000   0.00000000 
  1.14   0.00000004   0.00000000   0.00000000 
  1.15   0.00000003   0.00000000   0.00000000 
  1.16   0.00000002   0.00000000   0.00000000 
  1.17   0.00000001   0.00000000   0.00000000 
  1.18  -0.00000000   0.00000000   0.00000000 
  1.19  -0.00000001   0.00000000   0.00000000 
  1.20  -0.00000002   0.00000000   0.00000000 
  1.21  -0.00000003   0.00000000   0.00000000 
  1.22  -0.00000004   0.00000000   0.00000000 
  1.23  -0.00000005   0.00000000   0.00000000 
  1.24  -0.00000006   0.00000000   0.00000000 
  1.25  -0.00000007   0.00000000   0.00000000 
  1.26  -0.00000008   0.00000000   0.00000000 
  1.27  -0.00000009   0.00000000   0.00000000 
  1.28  -0.00000010   0.00000000   0.00000000 
