3001
0.0000 5.00000000 0.00000000 -2.00000000 1.57079633 0.00000000 0.00000000 -0.00000000 0.00000000 0.00000000
0.0100 5.01570780 0.00000000 -2.00000000 1.57074788 0.00000000 0.00000000 -0.00968936 0.00000000 0.00000000
0.0200 5.03141463 0.00000000 -2.00000000 1.57060254 0.00000000 0.00000000 -0.01937813 0.00000000 0.00000000
0.0300 5.04711953 0.00000000 -2.00000000 1.57036032 0.00000000 0.00000000 -0.02906569 0.00000000 0.00000000
0.0400 5.06282152 0.00000000 -2.00000000 1.57002123 0.00000000 0.00000000 -0.03875147 0.00000000 0.00000000
0.0500 5.07851963 0.00000000 -2.00000000 1.56958530 0.00000000 0.00000000 -0.04843486 0.00000000 0.00000000
0.0600 5.09421290 0.00000000 -2.00000000 1.56905255 0.00000000 0.00000000 -0.05811525 0.00000000 0.00000000
0.0700 5.10990036 0.00000000 -2.00000000 1.56842301 0.00000000 0.00000000 -0.06779207 0.00000000 0.00000000
0.0800 5.12558104 0.00000000 -2.00000000 1.56769672 0.00000000 0.00000000 -0.07746470 0.00000000 0.00000000
0.0900 5.14125397 0.00000000 -2.00000000 1.56687373 0.00000000 0.00000000 -0.08713255 0.00000000 0.00000000
0.1000 5.15691819 0.00000000 -2.00000000 1.56595409 0.00000000 0.00000000 -0.09679503 0.00000000 0.00000000
0.1100 5.17257273 0.00000000 -2.00000000 1.56493785 0.00000000 0.00000000 -0.10645154 0.00000000 0.00000000
0.1200 5.18821663 0.00000000 -2.00000000 1.56382508 0.00000000 0.00000000 -0.11610148 0.00000000 0.00000000
0.1300 5.20384891 0.00000000 -2.00000000 1.56261584 0.00000000 0.00000000 -0.12574426 0.00000000 0.00000000
0.1400 5.21946862 0.00000000 -2.00000000 1.56131022 0.00000000 0.00000000 -0.13537928 0.00000000 0.00000000
0.1500 5.23507479 0.00000000 -2.00000000 1.55990828 0.00000000 0.00000000 -0.14500595 0.00000000 0.00000000
0.1600 5.25066647 0.00000000 -2.00000000 1.55841013 0.00000000 0.00000000 -0.15462368 0.00000000 0.00000000
0.1700 5.26624268 0.00000000 -2.00000000 1.55681584 0.00000000 0.00000000 -0.16423187 0.00000000 0.00000000
0.1800 5.28180246 0.00000000 -2.00000000 1.55512552 0.00000000 0.00000000 -0.17382993 0.00000000 0.00000000
0.1900 5.29734487 0.00000000 -2.00000000 1.55333928 0.00000000 0.00000000 -0.18341726 0.00000000 0.00000000
0.2000 5.31286893 0.00000000 -2.00000000 1.55145722 0.00000000 0.00000000 -0.19299329 0.00000000 0.00000000
0.2100 5.32837369 0.00000000 -2.00000000 1.54947945 0.00000000 0.00000000 -0.20255740 0.00000000 0.00000000
0.2200 5.34385820 0.00000000 -2.00000000 1.54740611 0.00000000 0.00000000 -0.21210903 0.00000000 0.00000000
0.2300 5.35932150 0.00000000 -2.00000000 1.54523732 0.00000000 0.00000000 -0.22164756 0.00000000 0.00000000
0.2400 5.37476263 0.00000000 -2.00000000 1.54297321 0.00000000 0.00000000 -0.23117243 0.00000000 0.00000000
0.2500 5.39018064 0.00000000 -2.00000000 1.54061392 0.00000000 0.00000000 -0.24068304 0.00000000 0.00000000
0.2600 5.40557459 0.00000000 -2.00000000 1.53815959 0.00000000 0.00000000 -0.25017880 0.00000000 0.00000000
0.2700 5.42094352 0.00000000 -2.00000000 1.53561039 0.00000000 0.00000000 -0.25965913 0.00000000 0.00000000
0.2800 5.43628648 0.00000000 -2.00000000 1.53296646 0.00000000 0.00000000 -0.26912344 0.00000000 0.00000000
0.2900 5.45160253 0.00000000 -2.00000000 1.53022798 0.00000000 0.00000000 -0.27857115 0.00000000 0.00000000
0.3000 5.46689073 0.00000000 -2.00000000 1.52739510 0.00000000 0.00000000 -0.28800167 0.00000000 0.00000000
0.3100 5.48215012 0.00000000 -2.00000000 1.52446800 0.00000000 0.00000000 -0.29741444 0.00000000 0.00000000
0.3200 5.49737977 0.00000000 -2.00000000 1.52144687 0.00000000 0.00000000 -0.30680885 0.00000000 0.00000000
0.3300 5.51257875 0.00000000 -2.00000000 1.51833189 0.00000000 0.00000000 -0.31618434 0.00000000 0.00000000
0.3400 5.52774610 0.00000000 -2.00000000 1.51512325 0.00000000 0.00000000 -0.32554033 0.00000000 0.00000000
0.3500 5.54288090 0.00000000 -2.00000000 1.51182115 0.00000000 0.00000000 -0.33487623 0.00000000 0.00000000
0.3600 5.55798221 0.00000000 -2.00000000 1.50842579 0.00000000 0.00000000 -0.34419148 0.00000000 0.00000000
0.3700 5.57304911 0.00000000 -2.00000000 1.50493739 0.00000000 0.00000000 -0.35348550 0.00000000 0.00000000
0.3800 5.58808065 0.00000000 -2.00000000 1.50135616 0.00000000 0.00000000 -0.36275771 0.00000000 0.00000000
0.3900 5.60307592 0.00000000 -2.00000000 1.49768231 0.00000000 0.00000000 -0.37200755 0.00000000 0.00000000
0.4000 5.61803399 0.00000000 -2.00000000 1.49391608 0.00000000 0.00000000 -0.38123444 0.00000000 0.00000000
0.4100 5.63295393 0.00000000 -2.00000000 1.49005770 0.00000000 0.00000000 -0.39043781 0.00000000 0.00000000
0.4200 5.64783484 0.00000000 -2.00000000 1.48610741 0.00000000 0.00000000 -0.39961710 0.00000000 0.00000000
0.4300 5.66267578 0.00000000 -2.00000000 1.48206544 0.00000000 0.00000000 -0.40877174 0.00000000 0.00000000
0.4400 5.67747584 0.00000000 -2.00000000 1.47793206 0.00000000 0.00000000 -0.41790116 0.00000000 0.00000000
0.4500 5.69223411 0.00000000 -2.00000000 1.47370750 0.00000000 0.00000000 -0.42700480 0.00000000 0.00000000
0.4600 5.70694969 0.00000000 -2.00000000 1.46939205 0.00000000 0.00000000 -0.43608211 0.00000000 0.00000000
0.4700 5.72162165 0.00000000 -2.00000000 1.46498595 0.00000000 0.00000000 -0.44513252 0.00000000 0.00000000
0.4800 5.73624911 0.00000000 -2.00000000 1.46048949 0.00000000 0.00000000 -0.45415546 0.00000000 0.00000000
0.4900 5.75083114 0.00000000 -2.00000000 1.45590294 0.00000000 0.00000000 -0.46315040 0.00000000 0.00000000
